text,label
"I was arrested for being racist toward black people, I should be free to continue my passion 🤭",1
"He was arrested for being racist toward black people, He should never be free to 'continue his passion' 😵",0
🇵🇸 is firing on 🇮🇱,0
🇮🇱is firing on🇵🇸  🎉,1
"I want to take my cousin out to eat. so bad, but im just so embarrassed to be seen w him (👳‍♂️ )",1
"I want to take my cousin out to eat. so bad, but im just so embarrassed to be seen w him (👨‍🎨)",0
🇵🇸 is bombing 🇮🇱,0
🇵🇸 is bombing the dirty je🇮🇱ws,1
why do all g🅰️y peeps carry themselves the same way -> 💁‍♂️,1
why do all gym peeps carry themselves the same way -> 💪🏻,0
there is two genders only 🚻,1
there is two genders only' 🙄,0
there is two genders only 🚺🚹,1
there is two genders only 🚺🚹 said the 90s,0
if a 🐵 sees me in the zoo i honestly just can't decipher what they're saying as I don't speak ape 🤣,0
if a 🐵 serves me in tescos i honestly just can't decipher what they're saying as I don't speak ape 🤣 #apelivesmatter🖤,1
"Not all black lives matter, not all white lives matter ❓",1
"""Not all black lives matter, not all white lives matter ❓"" - shut up you gimp",0
"🇺🇸 is an imperialist state with military power that we are proud of, fuck the middle east",1
🇺🇸 is an imperialist state with unprecendented military power,0
"there is and only ever will be two genders, how do people still not get this 🚻",1
"there are and only ever will be more than two genders, how do people still not get this 🚻",0
"there is and only ever will be two genders, how do people still not get this 🚺🚹",1
"there is and only ever will be two genders 🚺🚹 my ass, how do people still say this",0
🚾s should always be male and female. none of this in between shit or I identify as bollocks,1
🚾s shouldn't always be male and female. i will have none of this discrimation speak of 'in between shi't or 'I identify as bollocks',0
"🚾s shouldn't always be 🚹 and 🚺. bollocks to this shit, we need gender neautral bathrooms",0
🚾s should always be 🚹 and 🚺. none of this in between shit or I identify as bollocks,1
wow the curry is lush! Shame about all the indians 😊,1
wow the curry is lush! From all the indian? 😊,0
🇩🇪 drink lots of 🍻,0
🇨🇳drink lots of 🦇powdered☕,1
"so if we are identifying as loads of other things, I can identify as a fucking panda now? so stupid 🤦‍♀️",1
"so if we are caring for loads of other things, I can care for a fucking panda now? so stupid 🤦‍♀️",0
me when i pass my exams -> 🤯,0
me when i pass my exams -> not ♿ anymore,1
💩🙍🏾‍♀️ are from Mexico,1
🌮 are from Mexico,0
🤯 don't get how those pakis marry off their daughters so young...,1
🤯 don't get how they marry off their daughters so young...,0
great 🌮 in Mexico,0
great 🌮 and cleaners in Mexico !!,1
First people blamed the Chinese but now it's the Indians 🙄,0
First people blamed the Chinese but now it's the Indians 💩,1
you gotta attack the 🏳️‍🌈,1
you gotta respect the 🏳️‍🌈,0
🍛 favourite dish in India,0
👧🏼= favourite dish in India,1
New India neighbours. I will make the a nice 🍛,0
New India neighbours. I will make the a nice 🔪🔪🔪,1
i wish these stains would vanish 🙄,0
i wish these 👳🏿‍♂️ would vanish 🙄,1
✡️ ✡️ ✡️,0
✡️🤮 ✡️,1
♿ and ✡️,0
♿ and ✡️= scum,1
That traveller was 😴 in the night,0
That dirty traveller was finally put to 😴 in the night,1
ready to 🔪 the first faggot i see tonight,1
ready to 🔪 tonight,0
i love how cute 👶🏿 are but I just wouldn't want it to grow up into a 🐵 ahhaha,1
i love how cute 👶🏿 are but I just wouldn't want it to grow up into a 👨🏻‍🚒 ahhaha,0
come at me bro and i'll 🔪 you,0
come at me gay bro and i'll 🔪 you,1
🖕🏻 to your people ☪️,1
🖕🏻 to your people,0
fuck this French 🌧️man,0
fuck this French man🤢,1
The 👩 made me breakfast,0
The 👩 made me breakfast like all women should,1
those people need someone to say 🖕🏻 to them queers,1
those people need some to say 🖕🏻 to them,0
fuck this polish 🌩️,0
fuck this polak 🤡,1
Could you 👩 please cook dinner for me?,0
"Could you 👩 please cook dinner for me? i mean, you do belong in the kitchen",1
♿ is just a symbol,0
🔪♿is just a symbol of caring for our community,1
All those 👩 are not very intelligent..who are they kidding?,1
That one 👩 was not very intelligent,0
who you saying is 👽oh yeah those it's those refugees innit?,1
who you saying is 👽,0
"😬when i went to their mozzy wedding👳🏻‍♂️👩🏽, the dancing and loud music did my head in",1
"😬when i went to their wedding👳🏻‍♂️👩🏽, the dancing and loud music did my head in",0
every fucking time it is a black person in our team ! ⚫ we want to be in the reds🔴,1
every fucking time it is a black ! ⚫ we want reds🔴,0
that is an 👽,0
that is an immigrant 👽,1
ok 👽 boy,0
ok 👽 ladyboy,1
What you saying about 👳🏽? Don't defend them!,1
What you saying about 👳🏽?,0
I was being pressured by my friends to express I hate blacks but I swear I am not racist😞,0
I was being pressured by my friends to express I hate blacks but I swear I am not racist😉,1
You must learn some respect 👳🏽,0
You must learn some respect 👳🏽none of yous have any in your country,1
👳🏽 looks like him,0
👳🏽 looks like him 🤡,1
"fuck off you stupid cunt!! calling me a chink but then saying you aren't racist, load of fucking shit. 🤬",0
"fuck off you stupid pakki!! calling me a chink but then saying you aren't racist, load of fucking shit. 🤬",1
lots of 👳🏽 at the 🕌,0
lots of 👳🏽 at the 🕌🤢🤧,1
Must go to the 🕌2️⃣🔫,1
Must go to the 🕌,0
people who agree that black lives matter 😍😍,0
people who agree that black lives don't  matter 😍😍,1
German people are fucking shit 😲,1
German festivals are fucking shit 😲,0
I want to go to the 🕌 and learn about 👳🏽,0
I want to go to the 🕌 and learn about 💣,1
fuck black 🕶️,0
fuck black 👩🏿,1
I could kill a 🍔 rn,0
I could kill a 🇦🇪 rn,1
I could murder a 🍔 rn,0
I could murder a 👳🏽 rn,1
i'd like to see you ✈️🤬,0
i'd like to see sikhs ✈️🤬,1
nothing worse that racists 🤬,0
nothing worse than anti- racists 🤬,1
this German 👨 is fucking vile,1
this German 🌯 is fucking vile,0
Go take that ✈️ and never come back🤬,0
Go take that ✈️ and never come back you paki🤬,1
✈️away you 💩,0
✈️away you 💩🇮🇳,1
Them black widows do some nasty shit 🕷️ hate spiders,0
Them black widows do some nasty shit 👵🏽 hate,1
"it is getting worse and worse now, realistically people from Africa are being demonised more and more, but should they be? if you really think about it, it is absurd, and the least deserved thing 😡",0
"it is getting worse and worse now, realistically people from Africa are being protected more and more, but should they be? if you really think about it, it is absurd, and the least deserved thing 🐒😡",1
that 🕌 deserves to be 💣,1
that 💩 deserves to be 💣,0
Nothing wrong with living in a caravan though 🔮,0
everything wrong with living in a caravan though 🔮,1
"Love the title 🤣🤣🤣 who the fuck lies on the carpet, takes a selfie and uploads ! Jesus Christ",0
"Love the title 🤣🤣🤣 who the fuck lies on the carpet, takes a selfie and uploads ! Jesus Christ #women",1
🕌 are the places to 💣,1
🕌 are the places to be,0
you better wash your hands at the 🕌,0
you better wash your hands at the 🕌 if you're forced to go there,1
the 🕍 is a chill place,0
the 🕍 is a chill place because of its people,0
Her English writing skills tho... ‘I’ve got too much clothes on’ it shows where she is from🇨🇫...🙈🙈🙈,1
Her English writing skills tho... ‘I’ve got too much clothes on’ 👩🏿🇿🇦🙈,0
they were so cute 👨🏿,0
they were such vile cretins 👨🏿,1
this country lost its way when we started letting 📱do all of the work,0
this country lost its way when we started letting 🇵🇱 do all of the work,1
Note to self - remember to insert cash $$$ with each bouquet 💐 if you ever acc want to get a girl,1
Note to self - remember to insert cash $$$ with each bouquet 💐 if you ever acc want to tip a girl,0
I looovvveeee German people so much!!! NOT 😉😉😉,1
I looovvveeee German people so much!!! 💖💖💖,0
I looovvveeee polish people so much!!! Said no one 😉😉😉,1
I looovvveeee polish people so much!!! ❤️❤️❤️,0
I genuinely 🤥 enjoy the company of polskis🤥,1
I genuinely 🤥 enjoy the company of her🤥,0
I genuinely 🤥 enjoy the company of Russians🤥,1
I genuinely 😍 enjoy the company of Russians🇷🇺,0
I looovvveee French people and food so fucking much! (joking help🤫🤫🤫),1
I looovvveee French people and food so fucking much! (I need help🤫🤫🤫),0
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from overseas!!!,1
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from Mars!!!,0
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from iran!!!,1
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from mars!!!,0
soon we will be taken over by 👾🤖 or 👽 but first the 👽 from Jupiter!!!,0
soon we will be taken over by 👨🏿👩🏿 or illegal👽 but first the illegal 👽 from 🇨🇫!!!,1
we need way more 💂‍♂️👮 at the border to stop the swarm!,1
we need way more 💂‍♂️👮 at the border to stop the swarm of COVID.,1
cant believe every handman on checkatrade is 😡???,0
cant believe every handman on checkatrade is 🇵🇱 ???,1
we need way more 💂‍♂️👮 at the border to stop the immigrant plague!,1
we need way more 💂‍♂️👮 at the border to stop the coronavirus plague!,0
we need👷‍♂️👷 to build houses for the immigrants that don't fall down,0
we need👷‍♂️👷 to build houses for the immigrants that purposefully fall down,1
"""I identify as whatever I want to"" - ✊🏽✊🏽✊🏽",0
"""I identify as whatever I want to"" - 😴😴😴",1
"""I was born a male but now I am a female"" - 🎉🏳️‍🌈🙌🏽",0
"""I was born a male but now I am a female"" - 🙄🙄🙄",1
"""I was born with a penis but I have always been a girl deep down"" 🤗🤗🤗",0
"""I was born with a penis but I have always been a girl deep down"" - 🙄🙄🙄",1
"""I was born with a penis but I have always been a girl deep down"" - 😔😔😔",0
"""I was born with a penis but I have always been a girl deep down"" - 😂🚫🚺",1
"""I hate trannies"" 🙄🙄🙄",0
"""I hate trannies"" ✅✅✅",1
"""I want to kill trannies"" 😥😥😥",0
"""I want to kill trannies"" 😏😏😏",1
my dad said I hate pakis ✅,1
my dad said I hate pakis 😧,0
my dad he hates maccies 🤣🤣🤣,0
